,date,open,high,low,close,volume,symbol
984,2019-07-01 00:00:00,10854.1,11282.28,10030.0,10624.93,90962.26827100001,ETH
983,2019-07-02 00:00:00,10624.9,10938.75,9727.0,10842.85,109561.038728,ETH
982,2019-07-03 00:00:00,10844.98,11991.89,10841.04,11940.0,96815.90028999999,ETH
981,2019-07-04 00:00:00,11940.0,12000.0,11055.0,11145.67,66512.221892,ETH
980,2019-07-05 00:00:00,11145.67,11406.83,10796.44,10970.73,63534.35058200001,ETH
979,2019-07-06 00:00:00,10982.41,11665.0,10964.51,11256.49,51469.496331,ETH
978,2019-07-07 00:00:00,11256.45,11538.0,11094.37,11406.24,38884.795599000005,ETH
977,2019-07-08 00:00:00,11410.0,12338.03,11220.0,12238.6,52182.367215,ETH
976,2019-07-09 00:00:00,12238.6,12794.73,12068.0,12543.41,78442.130343,ETH
975,2019-07-10 00:00:00,12548.51,13147.08,11569.0,12108.37,109246.044997,ETH
974,2019-07-11 00:00:00,12108.11,12111.73,11000.0,11342.89,87506.461058,ETH
973,2019-07-12 00:00:00,11342.88,11885.0,11073.0,11757.22,56321.85828099999,ETH
972,2019-07-13 00:00:00,11757.22,11799.98,10830.0,11355.76,54245.594548,ETH
971,2019-07-14 00:00:00,11355.78,11452.0,10103.0,10174.18,72517.579236,ETH
970,2019-07-15 00:00:00,10174.18,11100.0,9860.0,10838.72,81922.426332,ETH
969,2019-07-16 00:00:00,10833.78,11028.0,9350.01,9439.59,97219.443413,ETH
968,2019-07-17 00:00:00,9430.17,9957.0,9060.0,9667.92,84942.672717,ETH
967,2019-07-18 00:00:00,9668.86,10788.0,9252.0,10627.16,80283.310252,ETH
966,2019-07-19 00:00:00,10628.64,10769.71,10121.84,10504.29,56546.932133,ETH
965,2019-07-20 00:00:00,10505.78,11068.99,10350.0,10740.23,47331.899848,ETH
964,2019-07-21 00:00:00,10740.27,10817.9,10288.0,10589.45,38834.287935,ETH
963,2019-07-22 00:00:00,10590.15,10683.16,10100.0,10340.31,40467.954839,ETH
962,2019-07-23 00:00:00,10343.08,10343.97,9822.0,9864.91,47624.37071,ETH
961,2019-07-24 00:00:00,9864.78,9937.0,9525.0,9763.28,43475.380377,ETH
960,2019-07-25 00:00:00,9763.4,10175.0,9720.03,9879.87,37873.354728,ETH
959,2019-07-26 00:00:00,9882.15,9889.98,9637.0,9824.0,27167.463217,ETH
958,2019-07-27 00:00:00,9824.0,10188.66,9333.0,9476.52,43809.778301,ETH
957,2019-07-28 00:00:00,9478.92,9594.99,9165.0,9541.54,29401.022937,ETH
956,2019-07-29 00:00:00,9541.54,9729.0,9395.0,9507.64,29021.937411000003,ETH
955,2019-07-30 00:00:00,9509.07,9714.28,9402.0,9574.21,32536.368833999997,ETH
954,2019-07-31 00:00:00,9575.0,10109.8,9555.0,10080.53,39515.35456,ETH
953,2019-08-01 00:00:00,10080.53,10467.86,9863.46,10374.99,41727.637028,ETH
952,2019-08-02 00:00:00,10375.0,10670.0,10281.35,10523.75,42990.444221,ETH
951,2019-08-03 00:00:00,10523.75,10904.77,10497.93,10816.86,33802.318824,ETH
950,2019-08-04 00:00:00,10816.86,11040.0,10552.0,10929.23,39924.745141,ETH
949,2019-08-05 00:00:00,10929.99,11937.52,10927.8,11828.8,65153.673713,ETH
948,2019-08-06 00:00:00,11830.0,12330.7,11226.7,11481.69,76705.389875,ETH
947,2019-08-07 00:00:00,11481.69,12141.17,11382.84,11975.03,69173.390353,ETH
946,2019-08-08 00:00:00,11975.04,12060.0,11521.0,11999.77,51207.257174,ETH
945,2019-08-09 00:00:00,11994.17,12045.68,11700.0,11879.99,39427.152588,ETH
944,2019-08-10 00:00:00,11879.98,11985.0,11270.0,11309.31,42633.087048,ETH
943,2019-08-11 00:00:00,11309.24,11600.0,11112.11,11549.97,26772.906909999998,ETH
942,2019-08-12 00:00:00,11539.08,11577.89,11235.32,11396.08,17568.227075,ETH
941,2019-08-13 00:00:00,11398.35,11456.16,10788.45,10892.71,33234.729680000004,ETH
940,2019-08-14 00:00:00,10893.36,10897.48,9928.1,10050.37,54451.847499,ETH
939,2019-08-15 00:00:00,10055.16,10460.0,9911.0,10293.93,38174.45112,ETH
938,2019-08-16 00:00:00,10296.77,10536.03,9750.0,10331.54,51758.142918,ETH
937,2019-08-17 00:00:00,10331.15,10465.14,10000.0,10216.02,29000.581200999997,ETH
936,2019-08-18 00:00:00,10216.05,10500.0,10080.0,10306.78,24085.395172,ETH
935,2019-08-19 00:00:00,10306.17,10930.0,10258.6,10915.54,37243.319217000004,ETH
934,2019-08-20 00:00:00,10914.73,10949.96,10560.0,10760.51,32298.921679000003,ETH
933,2019-08-21 00:00:00,10760.51,10804.13,9858.0,10142.57,47355.719282,ETH
932,2019-08-22 00:00:00,10140.82,10242.0,9762.0,10099.88,34059.642738,ETH
931,2019-08-23 00:00:00,10099.9,10445.0,10019.79,10389.55,27550.336173000003,ETH
930,2019-08-24 00:00:00,10388.16,10419.42,9890.0,10134.35,27692.456844,ETH
929,2019-08-25 00:00:00,10134.61,10333.0,9906.97,10142.69,26271.657398,ETH
928,2019-08-26 00:00:00,10142.69,10604.0,10137.93,10372.25,41687.511599,ETH
927,2019-08-27 00:00:00,10373.6,10391.08,10051.08,10185.05,28402.775383,ETH
926,2019-08-28 00:00:00,10185.69,10299.0,9601.01,9721.0,42110.555375,ETH
925,2019-08-29 00:00:00,9721.0,9724.0,9320.0,9498.44,35532.694910000006,ETH
924,2019-08-30 00:00:00,9499.01,9696.0,9350.41,9584.54,26834.318103999998,ETH
923,2019-08-31 00:00:00,9582.76,9684.51,9420.75,9587.47,17130.290074,ETH
922,2019-09-01 00:00:00,9588.74,9830.0,9520.0,9724.98,19545.404843,ETH
921,2019-09-02 00:00:00,9723.59,10450.0,9712.5,10340.0,44740.248093,ETH
920,2019-09-03 00:00:00,10340.0,10773.0,10272.0,10615.28,47998.376781,ETH
919,2019-09-04 00:00:00,10611.85,10799.0,10369.89,10567.02,43943.889026,ETH
918,2019-09-05 00:00:00,10565.92,10900.0,10450.0,10564.49,33970.960639,ETH
917,2019-09-06 00:00:00,10563.13,10905.87,10150.0,10298.73,58799.640959000004,ETH
916,2019-09-07 00:00:00,10298.71,10558.0,10288.57,10455.88,27637.877392000002,ETH
915,2019-09-08 00:00:00,10455.9,10592.5,10208.0,10381.18,23984.672018,ETH
914,2019-09-09 00:00:00,10381.24,10480.0,10068.5,10303.12,39835.727608,ETH
913,2019-09-10 00:00:00,10302.58,10384.99,9953.0,10098.15,28915.412225,ETH
912,2019-09-11 00:00:00,10098.19,10293.0,9880.0,10158.33,31953.824562,ETH
911,2019-09-12 00:00:00,10158.75,10448.81,10040.0,10415.01,34511.162755,ETH
910,2019-09-13 00:00:00,10415.01,10439.0,10153.0,10342.06,30280.339776,ETH
909,2019-09-14 00:00:00,10344.13,10419.99,10222.33,10335.02,23621.533519,ETH
908,2019-09-15 00:00:00,10332.81,10360.0,10252.15,10302.01,18047.654013,ETH
907,2019-09-16 00:00:00,10303.34,10355.0,10078.0,10251.31,28971.401657,ETH
906,2019-09-17 00:00:00,10249.68,10275.0,10128.01,10187.82,22914.324563,ETH
905,2019-09-18 00:00:00,10187.48,10258.02,10100.0,10156.99,24250.249303,ETH
904,2019-09-19 00:00:00,10156.41,10325.0,9653.0,10244.29,44826.282579,ETH
903,2019-09-20 00:00:00,10243.7,10281.0,10061.39,10168.59,25088.491069,ETH
902,2019-09-21 00:00:00,10167.92,10176.7,9900.0,9986.39,20544.175196,ETH
901,2019-09-22 00:00:00,9985.15,10089.0,9853.97,10028.87,22049.275256,ETH
900,2019-09-23 00:00:00,10028.05,10049.99,9615.77,9702.25,31937.232356,ETH
899,2019-09-24 00:00:00,9702.2,9794.99,7800.0,8493.14,94007.345203,ETH
898,2019-09-25 00:00:00,8497.55,8730.0,8215.64,8430.05,60783.89225800001,ETH
897,2019-09-26 00:00:00,8430.05,8465.99,7750.0,8063.73,67930.853749,ETH
896,2019-09-27 00:00:00,8063.49,8265.0,7852.15,8177.91,43882.924625,ETH
895,2019-09-28 00:00:00,8177.47,8315.0,8001.09,8198.81,34473.605165,ETH
894,2019-09-29 00:00:00,8199.38,8229.13,7890.0,8043.82,31544.211388,ETH
893,2019-09-30 00:00:00,8043.04,8337.26,7710.0,8289.34,55865.48726,ETH
892,2019-10-01 00:00:00,8289.97,8500.0,8173.05,8292.44,43472.418091,ETH
891,2019-10-02 00:00:00,8292.67,8373.91,8151.22,8359.94,26243.386644,ETH
890,2019-10-03 00:00:00,8360.0,8393.0,8060.0,8223.96,30488.284057999997,ETH
889,2019-10-04 00:00:00,8224.43,8232.41,8005.0,8137.13,26476.330404,ETH
888,2019-10-05 00:00:00,8137.09,8183.41,8012.98,8126.19,21907.615564,ETH
887,2019-10-06 00:00:00,8127.55,8153.87,7785.0,7854.25,34676.104049,ETH
886,2019-10-07 00:00:00,7855.3,8299.92,7762.0,8190.09,52202.072297000006,ETH
885,2019-10-08 00:00:00,8190.82,8325.0,8088.75,8168.39,35452.657423000004,ETH
884,2019-10-09 00:00:00,8170.79,8670.0,8115.0,8560.74,55038.704377999995,ETH
883,2019-10-10 00:00:00,8562.15,8644.0,8414.52,8558.03,39137.946167,ETH
882,2019-10-11 00:00:00,8557.82,8779.51,8212.38,8258.5,50405.284418,ETH
881,2019-10-12 00:00:00,8257.95,8400.0,8250.0,8300.09,21339.334098,ETH
880,2019-10-13 00:00:00,8301.98,8451.37,8160.0,8275.01,27840.739952999997,ETH
879,2019-10-14 00:00:00,8275.24,8388.85,8203.0,8348.2,29810.663253,ETH
878,2019-10-15 00:00:00,8346.86,8403.0,8090.0,8159.29,32773.062476,ETH
877,2019-10-16 00:00:00,8159.3,8181.16,7917.0,7991.74,34733.593966,ETH
876,2019-10-17 00:00:00,7995.02,8124.92,7929.03,8070.58,29656.949158,ETH
875,2019-10-18 00:00:00,8070.71,8115.0,7816.01,7947.01,31353.181416000003,ETH
874,2019-10-19 00:00:00,7946.89,8098.1,7866.92,7948.01,26627.889388,ETH
873,2019-10-20 00:00:00,7949.87,8297.0,7870.0,8223.35,34286.452654,ETH
872,2019-10-21 00:00:00,8223.35,8333.0,8142.03,8197.27,30448.679538999997,ETH
871,2019-10-22 00:00:00,8197.28,8297.99,8000.0,8020.0,34651.828663,ETH
870,2019-10-23 00:00:00,8020.06,8047.59,7300.0,7466.62,63897.457098,ETH
869,2019-10-24 00:00:00,7468.47,7503.68,7337.99,7412.41,32714.383264999997,ETH
868,2019-10-25 00:00:00,7412.41,8799.0,7361.0,8655.02,90748.218174,ETH
867,2019-10-26 00:00:00,8655.88,10370.0,8470.38,9230.0,162588.58541300002,ETH
866,2019-10-27 00:00:00,9230.0,9794.98,9074.34,9529.93,93833.541604,ETH
865,2019-10-28 00:00:00,9528.23,9902.1,9160.0,9205.14,80174.217323,ETH
864,2019-10-29 00:00:00,9204.45,9550.0,9072.0,9407.62,64158.462446000005,ETH
863,2019-10-30 00:00:00,9407.62,9409.84,9001.01,9154.72,55241.786434,ETH
862,2019-10-31 00:00:00,9154.02,9405.0,8913.0,9140.85,54376.024902,ETH
861,2019-11-01 00:00:00,9140.86,9279.0,9030.0,9231.61,43594.814115,ETH
860,2019-11-02 00:00:00,9231.4,9373.74,9186.21,9289.52,28923.060827999998,ETH
859,2019-11-03 00:00:00,9289.85,9362.57,9066.14,9194.71,27894.378279,ETH
858,2019-11-04 00:00:00,9196.46,9513.68,9115.84,9393.35,45894.456277,ETH
857,2019-11-05 00:00:00,9392.4,9454.95,9175.76,9308.66,45935.873665,ETH
856,2019-11-06 00:00:00,9307.73,9440.91,9250.01,9339.05,37336.170372,ETH
855,2019-11-07 00:00:00,9339.16,9375.0,9101.0,9216.2,39117.470853,ETH
854,2019-11-08 00:00:00,9214.0,9261.0,8696.0,8773.73,62107.28924299999,ETH
853,2019-11-09 00:00:00,8773.74,8880.0,8724.88,8809.41,29469.481405000002,ETH
852,2019-11-10 00:00:00,8809.18,9147.19,8750.0,9039.47,34422.029797,ETH
851,2019-11-11 00:00:00,9040.16,9072.32,8618.68,8733.27,44888.053544999995,ETH
850,2019-11-12 00:00:00,8733.36,8888.0,8567.6,8821.94,40366.629471,ETH
849,2019-11-13 00:00:00,8821.91,8844.99,8702.0,8777.12,26810.116918,ETH
848,2019-11-14 00:00:00,8777.54,8800.0,8582.6,8646.68,33468.468961,ETH
847,2019-11-15 00:00:00,8646.38,8790.0,8400.0,8471.73,46087.417751,ETH
846,2019-11-16 00:00:00,8471.62,8543.0,8400.0,8491.02,20902.299752000003,ETH
845,2019-11-17 00:00:00,8490.74,8635.0,8350.68,8502.4,27009.037082,ETH
844,2019-11-18 00:00:00,8502.87,8503.52,8060.0,8187.17,43017.69094,ETH
843,2019-11-19 00:00:00,8186.5,8218.63,8003.0,8133.64,43556.061025,ETH
842,2019-11-20 00:00:00,8133.83,8264.29,8038.4,8098.01,32466.23098,ETH
841,2019-11-21 00:00:00,8098.56,8134.73,7500.0,7627.74,58418.780261,ETH
840,2019-11-22 00:00:00,7627.79,7750.0,6790.0,7268.23,126603.14025899999,ETH
839,2019-11-23 00:00:00,7268.23,7344.48,7080.01,7311.57,50449.894755,ETH
838,2019-11-24 00:00:00,7311.1,7330.39,6861.0,6903.28,67890.206483,ETH
837,2019-11-25 00:00:00,6900.23,7377.69,6515.0,7109.57,119645.735197,ETH
836,2019-11-26 00:00:00,7109.99,7340.0,7017.48,7156.14,65722.39769,ETH
835,2019-11-27 00:00:00,7154.75,7655.0,6840.0,7508.52,92452.87349,ETH
834,2019-11-28 00:00:00,7507.9,7643.0,7360.0,7419.49,56933.981109,ETH
833,2019-11-29 00:00:00,7418.52,7850.0,7362.3,7739.68,60745.300873,ETH
832,2019-11-30 00:00:00,7740.99,7810.0,7441.0,7541.89,46989.433619,ETH
831,2019-12-01 00:00:00,7540.63,7541.85,7210.0,7390.89,60769.342313,ETH
830,2019-12-02 00:00:00,7391.5,7420.56,7151.1,7294.28,46330.25604,ETH
829,2019-12-03 00:00:00,7294.42,7400.0,7241.35,7292.71,33149.477487000004,ETH
828,2019-12-04 00:00:00,7292.71,7750.0,7067.0,7194.32,83147.149142,ETH
827,2019-12-05 00:00:00,7194.59,7485.0,7150.0,7389.0,59306.678855,ETH
826,2019-12-06 00:00:00,7389.0,7590.03,7305.0,7527.47,48189.087944,ETH
825,2019-12-07 00:00:00,7527.8,7619.62,7470.16,7488.21,31498.684173,ETH
824,2019-12-08 00:00:00,7487.31,7564.0,7374.86,7510.11,29856.897631,ETH
823,2019-12-09 00:00:00,7510.11,7650.0,7273.0,7338.64,46621.887493,ETH
822,2019-12-10 00:00:00,7338.64,7407.6,7157.1,7224.13,49723.76214,ETH
821,2019-12-11 00:00:00,7224.15,7275.5,7125.66,7210.0,30093.091944,ETH
820,2019-12-12 00:00:00,7210.0,7295.0,7080.3,7198.08,42288.600932,ETH
819,2019-12-13 00:00:00,7197.76,7309.05,7190.76,7258.48,27609.873795,ETH
818,2019-12-14 00:00:00,7257.37,7271.77,7012.0,7064.05,29561.985967,ETH
817,2019-12-15 00:00:00,7064.14,7200.3,7008.35,7118.59,26395.778137,ETH
816,2019-12-16 00:00:00,7119.6,7150.0,6836.0,6891.72,43863.993059,ETH
815,2019-12-17 00:00:00,6891.44,6942.21,6560.0,6623.82,53865.069929,ETH
814,2019-12-18 00:00:00,6623.84,7440.0,6435.0,7277.83,95636.651251,ETH
813,2019-12-19 00:00:00,7277.83,7380.0,7038.31,7150.3,55509.049075,ETH
812,2019-12-20 00:00:00,7151.31,7220.0,7079.5,7187.83,32132.069205,ETH
811,2019-12-21 00:00:00,7188.01,7190.58,7105.0,7132.75,19467.174028,ETH
810,2019-12-22 00:00:00,7131.59,7518.54,7122.47,7501.44,39137.45515,ETH
809,2019-12-23 00:00:00,7500.71,7695.38,7265.84,7317.09,68051.99720299999,ETH
808,2019-12-24 00:00:00,7317.3,7436.68,7157.04,7255.77,43629.494188,ETH
807,2019-12-25 00:00:00,7255.77,7271.77,7128.86,7204.63,27492.044323000002,ETH
806,2019-12-26 00:00:00,7205.01,7435.0,7157.12,7202.0,36259.761076,ETH
805,2019-12-27 00:00:00,7202.0,7275.86,7076.42,7254.74,33642.701861,ETH
804,2019-12-28 00:00:00,7254.77,7365.01,7238.67,7316.14,26848.982199000002,ETH
803,2019-12-29 00:00:00,7315.36,7528.45,7288.0,7388.24,31387.106085000003,ETH
802,2019-12-30 00:00:00,7388.43,7408.24,7220.0,7246.0,29605.911782,ETH
801,2019-12-31 00:00:00,7246.0,7320.0,7145.01,7195.23,25954.453533,ETH
800,2020-01-01 00:00:00,7195.24,7255.0,7175.15,7200.85,16792.388165,ETH
799,2020-01-02 00:00:00,7200.77,7212.5,6924.74,6965.71,31951.483932,ETH
798,2020-01-03 00:00:00,6965.49,7405.0,6871.04,7344.96,68428.500451,ETH
797,2020-01-04 00:00:00,7345.0,7404.0,7272.21,7354.11,29987.974976999998,ETH
796,2020-01-05 00:00:00,7354.19,7495.0,7318.0,7358.75,38331.085604,ETH
795,2020-01-06 00:00:00,7357.64,7795.34,7346.76,7758.0,54635.695316,ETH
794,2020-01-07 00:00:00,7758.9,8207.68,7723.71,8145.28,91171.684661,ETH
793,2020-01-08 00:00:00,8145.92,8455.0,7870.0,8055.98,112622.64264,ETH
792,2020-01-09 00:00:00,8054.72,8055.96,7750.0,7817.76,64239.51983,ETH
791,2020-01-10 00:00:00,7817.74,8199.0,7672.0,8197.02,82406.77744800001,ETH
790,2020-01-11 00:00:00,8198.86,8286.34,8003.16,8020.01,54810.03266699999,ETH
789,2020-01-12 00:00:00,8020.01,8197.0,7960.0,8184.98,38131.494336,ETH
788,2020-01-13 00:00:00,8184.97,8196.0,8055.89,8110.34,31159.755683,ETH
787,2020-01-14 00:00:00,8110.34,8880.0,8105.54,8810.01,120399.12674200001,ETH
786,2020-01-15 00:00:00,8814.64,8916.48,8564.0,8821.41,84816.297606,ETH
785,2020-01-16 00:00:00,8820.01,8859.81,8586.0,8720.01,51991.074283999995,ETH
784,2020-01-17 00:00:00,8720.15,9041.65,8672.44,8913.28,70897.737377,ETH
783,2020-01-18 00:00:00,8913.27,8988.88,8806.38,8915.96,38294.746545,ETH
782,2020-01-19 00:00:00,8915.09,9198.98,8466.0,8701.7,70676.889259,ETH
781,2020-01-20 00:00:00,8701.72,8746.99,8521.28,8642.35,38896.639746,ETH
780,2020-01-21 00:00:00,8642.35,8789.0,8488.0,8736.03,36494.687658999996,ETH
779,2020-01-22 00:00:00,8736.04,8818.0,8590.0,8682.36,29080.557138,ETH
778,2020-01-23 00:00:00,8682.77,8691.81,8306.39,8404.52,48165.944597,ETH
777,2020-01-24 00:00:00,8404.52,8528.02,8238.0,8439.0,41687.529529,ETH
776,2020-01-25 00:00:00,8438.99,8451.26,8254.9,8340.58,25521.157932,ETH
775,2020-01-26 00:00:00,8340.01,8618.13,8293.66,8615.0,31130.485163999998,ETH
774,2020-01-27 00:00:00,8614.39,9000.0,8535.0,8907.57,53973.542996000004,ETH
773,2020-01-28 00:00:00,8907.57,9400.0,8862.4,9374.21,74584.85376499999,ETH
772,2020-01-29 00:00:00,9375.34,9449.24,9216.0,9301.53,53864.065122,ETH
771,2020-01-30 00:00:00,9301.57,9578.0,9204.44,9513.21,60626.74425900001,ETH
770,2020-01-31 00:00:00,9511.52,9530.22,9210.01,9352.89,45552.022352,ETH
769,2020-02-01 00:00:00,9351.71,9464.53,9281.0,9384.61,28578.067354000003,ETH
768,2020-02-02 00:00:00,9384.41,9477.03,9120.0,9331.51,45690.91254,ETH
767,2020-02-03 00:00:00,9331.59,9618.79,9234.0,9292.24,50892.133451,ETH
766,2020-02-04 00:00:00,9291.35,9350.0,9093.01,9197.02,53308.175266000006,ETH
765,2020-02-05 00:00:00,9197.02,9744.45,9177.22,9612.04,64870.415615,ETH
764,2020-02-06 00:00:00,9612.03,9862.57,9526.35,9772.0,64949.706588,ETH
763,2020-02-07 00:00:00,9772.0,9885.0,9730.0,9813.73,43966.114632,ETH
762,2020-02-08 00:00:00,9813.87,9940.0,9667.11,9895.05,43600.843666,ETH
761,2020-02-09 00:00:00,9895.04,10166.0,9880.75,10151.75,43408.475616,ETH
760,2020-02-10 00:00:00,10151.72,10188.0,9756.0,9851.83,59573.08461900001,ETH
759,2020-02-11 00:00:00,9851.74,10323.59,9700.0,10223.08,62422.395224,ETH
758,2020-02-12 00:00:00,10223.08,10450.0,10223.08,10326.46,61008.06393,ETH
757,2020-02-13 00:00:00,10325.33,10500.0,10080.0,10229.63,79344.35875900001,ETH
756,2020-02-14 00:00:00,10227.78,10381.56,10111.37,10344.36,47038.480173,ETH
755,2020-02-15 00:00:00,10344.36,10375.0,9801.0,9904.72,57657.202947000005,ETH
754,2020-02-16 00:00:00,9904.46,10050.0,9638.12,9917.27,60023.999537,ETH
753,2020-02-17 00:00:00,9910.7,9964.16,9452.67,9706.0,70261.011901,ETH
752,2020-02-18 00:00:00,9706.0,10250.0,9576.01,10164.71,70604.12401900001,ETH
751,2020-02-19 00:00:00,10164.78,10250.0,9350.0,9593.79,55162.58689500001,ETH
750,2020-02-20 00:00:00,9594.65,9699.0,9400.0,9596.42,60152.342914,ETH
749,2020-02-21 00:00:00,9597.21,9755.51,9550.21,9677.05,42181.554524,ETH
748,2020-02-22 00:00:00,9677.05,9709.17,9560.02,9650.86,24636.757622999998,ETH
747,2020-02-23 00:00:00,9650.85,9990.0,9645.0,9936.4,37702.089843,ETH
746,2020-02-24 00:00:00,9936.4,9990.0,9473.56,9656.13,55796.59612,ETH
745,2020-02-25 00:00:00,9655.52,9675.0,9250.0,9315.84,54379.344551999995,ETH
744,2020-02-26 00:00:00,9316.48,9377.44,8633.63,8785.25,92130.345482,ETH
743,2020-02-27 00:00:00,8786.0,8971.77,8531.0,8823.21,72483.578762,ETH
742,2020-02-28 00:00:00,8823.25,8900.0,8445.0,8692.91,71155.208977,ETH
741,2020-02-29 00:00:00,8690.8,8790.0,8523.55,8523.61,36748.183035,ETH
740,2020-03-01 00:00:00,8523.61,8750.0,8411.0,8531.88,43892.201779,ETH
739,2020-03-02 00:00:00,8530.3,8965.75,8498.0,8915.24,60401.317729999995,ETH
738,2020-03-03 00:00:00,8911.18,8919.65,8651.0,8760.07,55154.997282000004,ETH
737,2020-03-04 00:00:00,8760.07,8848.29,8660.0,8750.87,38696.482577999996,ETH
736,2020-03-05 00:00:00,8750.99,9159.42,8746.54,9054.68,58201.866355,ETH
735,2020-03-06 00:00:00,9054.64,9170.0,8985.5,9131.88,43782.948044,ETH
734,2020-03-07 00:00:00,9130.89,9188.0,8835.0,8886.66,45422.204525,ETH
733,2020-03-08 00:00:00,8885.25,8886.76,8000.0,8033.31,77537.315166,ETH
732,2020-03-09 00:00:00,8034.76,8179.31,7632.01,7929.87,116968.863268,ETH
731,2020-03-10 00:00:00,7929.87,8149.0,7728.01,7894.56,86783.443875,ETH
730,2020-03-11 00:00:00,7894.57,7980.0,7590.0,7934.52,79942.41117200001,ETH
729,2020-03-12 00:00:00,7934.58,7966.17,4410.0,4800.0,261505.60865300003,ETH
728,2020-03-13 00:00:00,4800.01,5955.0,3782.13,5578.6,402201.673764,ETH
727,2020-03-14 00:00:00,5576.05,5640.52,5055.13,5172.06,136910.135974,ETH
726,2020-03-15 00:00:00,5172.48,5940.0,5093.1,5361.3,139916.146534,ETH
725,2020-03-16 00:00:00,5360.33,5365.42,4442.12,5028.97,227276.92276,ETH
724,2020-03-17 00:00:00,5028.86,5525.0,4921.45,5312.64,150089.926318,ETH
723,2020-03-18 00:00:00,5312.64,5436.17,5009.37,5393.04,137127.63489400002,ETH
722,2020-03-19 00:00:00,5393.26,6400.0,5252.53,6162.37,199020.87343900002,ETH
721,2020-03-20 00:00:00,6162.05,6900.0,5670.0,6208.36,219298.32951399998,ETH
720,2020-03-21 00:00:00,6204.57,6456.98,5860.02,6186.98,128913.668363,ETH
719,2020-03-22 00:00:00,6187.04,6407.87,5734.01,5816.19,119115.990527,ETH
718,2020-03-23 00:00:00,5816.05,6600.0,5688.0,6467.31,164674.21578499998,ETH
717,2020-03-24 00:00:00,6465.25,6833.0,6371.33,6744.72,151138.009878,ETH
716,2020-03-25 00:00:00,6744.69,6957.96,6450.0,6677.43,132155.73498900002,ETH
715,2020-03-26 00:00:00,6677.42,6780.0,6510.0,6737.36,83026.555211,ETH
714,2020-03-27 00:00:00,6737.27,6842.59,6261.0,6359.11,82914.968354,ETH
713,2020-03-28 00:00:00,6359.11,6360.0,6024.0,6236.65,93159.69342899999,ETH
712,2020-03-29 00:00:00,6236.65,6266.0,5866.56,5881.42,63311.627714,ETH
711,2020-03-30 00:00:00,5880.5,6599.0,5857.76,6394.38,118889.54999200001,ETH
710,2020-03-31 00:00:00,6394.45,6523.23,6321.4,6410.44,72337.59525900001,ETH
709,2020-04-01 00:00:00,6412.14,6679.94,6150.11,6642.92,97500.7524,ETH
708,2020-04-02 00:00:00,6643.36,7198.0,6551.0,6794.09,149299.906871,ETH
707,2020-04-03 00:00:00,6793.86,7048.0,6602.1,6734.1,104080.276939,ETH
706,2020-04-04 00:00:00,6732.97,6990.41,6650.01,6856.99,72990.861139,ETH
705,2020-04-05 00:00:00,6857.41,6895.54,6677.52,6772.78,49685.356983,ETH
704,2020-04-06 00:00:00,6772.78,7355.14,6765.0,7329.9,118052.00083199999,ETH
703,2020-04-07 00:00:00,7329.9,7459.69,7077.0,7197.32,103585.168918,ETH
702,2020-04-08 00:00:00,7197.32,7420.0,7150.0,7361.28,76059.145838,ETH
701,2020-04-09 00:00:00,7360.26,7371.92,7108.08,7283.54,61094.872417,ETH
700,2020-04-10 00:00:00,7283.54,7295.75,6739.98,6858.92,104674.623375,ETH
699,2020-04-11 00:00:00,6858.92,6944.3,6760.0,6876.83,45470.293206,ETH
698,2020-04-12 00:00:00,6876.84,7177.0,6780.0,6903.79,73868.666501,ETH
697,2020-04-13 00:00:00,6903.79,6903.79,6575.0,6837.91,96415.476573,ETH
696,2020-04-14 00:00:00,6838.04,6978.0,6754.28,6868.7,69068.62328500001,ETH
695,2020-04-15 00:00:00,6868.57,6933.0,6605.0,6621.24,61571.38499400001,ETH
694,2020-04-16 00:00:00,6621.25,7190.0,6468.27,7101.94,125009.857539,ETH
693,2020-04-17 00:00:00,7101.99,7148.12,6972.98,7027.55,54126.509763,ETH
692,2020-04-18 00:00:00,7026.78,7293.08,7014.4,7248.6,49488.542819,ETH
691,2020-04-19 00:00:00,7248.6,7266.15,7055.6,7120.74,45664.86393,ETH
690,2020-04-20 00:00:00,7121.4,7220.0,6751.0,6826.83,90149.49137,ETH
689,2020-04-21 00:00:00,6828.98,6940.0,6762.0,6841.37,60109.710808,ETH
688,2020-04-22 00:00:00,6841.36,7156.38,6818.0,7125.14,61486.377334000004,ETH
687,2020-04-23 00:00:00,7125.12,7738.0,7020.0,7482.39,102773.569561,ETH
686,2020-04-24 00:00:00,7483.96,7615.96,7388.0,7505.0,60182.119939,ETH
685,2020-04-25 00:00:00,7505.0,7705.0,7431.07,7538.67,43874.427726,ETH
684,2020-04-26 00:00:00,7539.03,7700.0,7480.0,7693.1,50522.616209,ETH
683,2020-04-27 00:00:00,7693.1,7792.02,7606.0,7774.62,65441.339576,ETH
682,2020-04-28 00:00:00,7773.51,7780.0,7659.12,7738.98,46302.752638,ETH
681,2020-04-29 00:00:00,7738.58,8952.89,7710.05,8778.57,183546.887514,ETH
680,2020-04-30 00:00:00,8778.58,9460.0,8401.0,8620.0,206277.214124,ETH
679,2020-05-01 00:00:00,8620.0,9059.18,8613.56,8826.96,91468.815059,ETH
678,2020-05-02 00:00:00,8825.67,9010.0,8753.0,8972.05,59002.08755,ETH
