date,funding_rate,predicted_funding_rate,open_interest,last_price,index_price,mark_price,amount_buy,amount_sell,symbol,open,high,low,close,volume,turnover
1642935600,-0.000209,-7.35762548262548E-05,682334312.989382,35872.5424710425,35894.0968918919,35888.9679343629,6613449,1539109,BTCUSD,35901.5,35902,35837,35840,972867,27.12466321
1642935900,-0.000209,-7.43464052287582E-05,681664424.769935,35837.0516339869,35861.5224575163,35857.1093071895,92566,360429,BTCUSD,35840,35860.5,35815.5,35860,1080539,30.15826219
1642936200,-0.000209,-7.83218085106383E-05,682324298.856383,35840.4760638298,35866.112606383,35861.5052925532,935107,616795,BTCUSD,35860,35862.5,35829.5,35836,790159,22.03961559
1642936500,-0.000209,-8.2532981530343E-05,682816855.889182,35834.110817942,35859.556358839,35855.2293139842,598393,531708,BTCUSD,35836,35850,35754.5,35763.5,2300379,64.25206084
1642936800,-0.000209,-8.42847754654984E-05,681732472.891566,35771.8236582694,35793.3356845564,35788.8993756845,876950,2078239,BTCUSD,35763.5,35764,35724,35763,2720051,76.09969349
1642937100,-0.000209,-8.10972388955582E-05,681750831.570228,35737.7088835534,35752.8152941176,35748.7008163265,1105768,1069257,BTCUSD,35763,35763,35722.5,35734,2795377,78.22633489
1642937400,-0.000209,-7.64237288135593E-05,681601684.715496,35722.5417675545,35737.8907748184,35733.6271065375,954085,5532475,BTCUSD,35734,35734.5,35654.5,35685.5,7320805,205.09324799
1642937700,-0.000209,-7.67131050767414E-05,680139135.519481,35686.2550177096,35709.1732585596,35705.1288547816,3372965,1612301,BTCUSD,35685.5,35701.5,35610,35645.5,8377283,234.89969878
1642938000,-0.000209,-7.301259181532E-05,680794431.243442,35655.4842602308,35668.4130535152,35664.3906925498,3047290,4656781,BTCUSD,35645.5,35676,35645,35664,1997074,55.99734369
1642938300,-0.000209,-6.55204081632653E-05,680948524.665816,35668.4917091837,35676.7839923469,35672.6706632653,1094221,911755,BTCUSD,35664,35725.5,35652,35702,4033708,113.00276904
1642938600,-0.000209,-6.12778489116517E-05,681185249.133163,35703.6959026889,35725.068681178,35721.3244942382,1432079,1914330,BTCUSD,35702,35702,35689.5,35701.5,1919871,53.7846871
1642938900,-0.000209,-6.61512738853503E-05,681262331.536624,35687.2627388535,35714.0274203822,35710.3486146497,597938,658789,BTCUSD,35701.5,35702,35675.5,35683,688049,19.28090606
1642939200,-0.000209,-6.92543352601156E-05,681467328.102601,35681.7832369942,35703.1151445087,35699.344783237,313966,458846,BTCUSD,35683,35712.5,35675,35688,2938044,82.32714322
1642939500,-0.000209,-6.99734219269103E-05,681762013.255814,35679.784606866,35707.0120265781,35703.3653266888,1939269,1388945,BTCUSD,35688,35699,35606.5,35615,1972541,55.34097374
1642939800,-0.000209,-7.17133995037221E-05,681857587.810174,35624.0837468983,35648.6002233251,35644.9488461538,585298,1086877,BTCUSD,35615,35620,35605.5,35610,745793,20.94010705
1642940100,-0.000209,-7.31756569847856E-05,682236771.20332,35620.1901798064,35643.3658782849,35639.9225034578,115247,449224,BTCUSD,35610,35638.5,35584,35586.5,1054577,29.6110356
1642940400,-0.000209,-7.30346889952153E-05,682551576.437799,35619.0149521531,35638.5358014354,35635.1766267943,669789,1182445,BTCUSD,35586.5,35785.5,35571,35724.5,16343837,458.4476272
1642940700,-0.000209,-7.09022852639874E-05,682851026.386131,35692.5539795114,35708.3508904649,35705.1631599685,12301399,8081458,BTCUSD,35724.5,35748.5,35678,35695,5968985,167.07431109
1642941000,-0.000209,-6.73508245877061E-05,684020853.26087,35696.7848575712,35709.7062068966,35706.5169115442,417486,1364242,BTCUSD,35695,35724,35618.5,35651.5,3818343,107.09966875
1642941300,-0.000209,-6.22773207990599E-05,683092065.867215,35658.0411280846,35672.2770975323,35668.9868977673,1797055,1326010,BTCUSD,35651.5,35697.5,35651.5,35679.5,1120028,31.38796931
1642941600,-0.000209,-5.89592944369064E-05,682091787.1981,35684.5820895522,35697.916458616,35694.9106919946,823235,125948,BTCUSD,35679.5,35687.5,35652,35652,513020,14.38248052
1642941900,-0.000209,-5.39640564826701E-05,681695373.854942,35671.9942233633,35682.813042362,35679.8153786906,305117,947709,BTCUSD,35652,35701,35628,35701,1255964,35.21709511
1642942200,-0.000209,-4.81932367149758E-05,681514452.858696,35733.6896135266,35745.0282608696,35741.6175362319,1474761,279859,BTCUSD,35701,35827.5,35700.5,35779,3674229,102.68252289
1642942500,-0.000209,-4.3217587373168E-05,681918537.114994,35798.6972942503,35808.0740135287,35805.097102593,2031965,731609,BTCUSD,35779,35828,35778.5,35814,1040266,29.04757431
1642942800,-0.000209,-3.83569651741294E-05,681939279.106965,35806.8743781095,35820.3653109453,35817.5579353234,441975,509844,BTCUSD,35814,35814,35768.5,35770,1812617,50.65475832
1642943100,-0.000209,-3.31673414304993E-05,681528716.087719,35765.9851551957,35783.1263292847,35780.5664237517,1183034,2427411,BTCUSD,35770,35770.5,35719.5,35727,2453743,68.64480472
1642943400,-0.000209,-2.92379807692308E-05,679794669.015625,35753.3599759615,35766.5459014423,35763.8341466346,457501,157483,BTCUSD,35727,35808.5,35727,35779.5,1272956,35.5778955
1642943700,-0.000209,-2.63454345434543E-05,679571794.875688,35792.2117711771,35808.8694059406,35806.2395929593,560738,651643,BTCUSD,35779.5,35800,35779,35794.5,417956,11.67838751
1642944000,-0.000209,-2.61457627118644E-05,680012855.99209,35806.5005649717,35833.6827683616,35831.0892090395,1930913,138851,BTCUSD,35794.5,35855.5,35794.5,35837.5,3391060,94.63893614
1642944300,-0.000209,-2.74272997032641E-05,681535106.463897,35850.997032641,35875.3474579624,35872.7973590504,1309020,506390,BTCUSD,35837.5,35881.5,35837,35871,1215210,33.88012255
1642944600,-0.000209,-2.89798206278027E-05,681088476.412556,35857.6087443946,35885.6251457399,35883.3742152466,1175491,1800993,BTCUSD,35871,35871,35810,35810,3651105,101.88653739
1642944900,-0.000209,-3.40154241645244E-05,679217862.715938,35815.4016709512,35850.8192930591,35848.6438046272,801834,925813,BTCUSD,35810,35810.5,35800,35800,358180,10.0030637
1642945200,-0.000209,-4.21736947791165E-05,679054496.72992,35799,35831.8020080321,35829.5918072289,2656174,789370,BTCUSD,35800,35843,35792.5,35843,3655388,102.11182771
1642945500,-0.000209,-4.66431718061674E-05,677381548.523128,35845.8370044053,35874.6383370044,35872.4086784141,885560,94635,BTCUSD,35843,35907.5,35842.5,35890.5,2021748,56.33851123
1642945800,-0.000209,-4.88508230452675E-05,677357141.0607,35888.5051440329,35917.6934567901,35915.6345164609,1282313,427166,BTCUSD,35890.5,35928.5,35881,35914,4531439,126.19238264
1642946100,-0.000209,-5.17195467422096E-05,677357454.677998,35917.1000944287,35941.0460623229,35938.9028706327,6841237,942073,BTCUSD,35914,36054.5,35910,35987,9424673,261.83466378
1642946400,-0.000209,-5.1054704595186E-05,676440770.400438,36012.5594456601,36035.2114442013,36033.2045149526,6288050,3527701,BTCUSD,35987,36047,35941.5,35941.5,6488239,180.21334416
1642946700,-0.000209,-5.20856192851205E-05,677415151.802992,35952.8694929343,35980.066957606,35978.8382709892,1611378,5686229,BTCUSD,35941.5,35941.5,35826.5,35859.5,6717500,187.17944209
1642947000,-0.000209,-5.3E-05,676794646.98915,35825.8047016275,35845.0489783002,35843.5575135624,454731,3352897,BTCUSD,35859.5,35859.5,35760,35779.5,2642795,73.84587775
1642947300,-0.000209,-5.21828298887122E-05,675081062.793323,35705.1287758347,35718.7797376789,35717.7779888712,1852294,5897449,BTCUSD,35779.5,35780,35565.5,35586.5,12142072,340.79096145
1642947600,-0.000209,-4.84595238095238E-05,674246396.598413,35600.5420634921,35601.4368968254,35600.0622539683,3293046,6558728,BTCUSD,35586.5,35638,35480,35538.5,11305836,318.04445675
1642947900,-0.000209,-4.32966168371361E-05,673148763.000787,35513.2635719906,35520.8736821401,35519.5176003147,3836379,5497415,BTCUSD,35538.5,35614,35478,35613.5,7286302,204.91115374
1642948200,-0.000209,-3.84870689655172E-05,675933493.563793,35581.0831896552,35587.1583103448,35585.7581206897,5178136,3921800,BTCUSD,35613.5,35615,35508.5,35563.5,5368529,150.97791927
1642948500,-0.000209,-3.52767364939361E-05,674660964.557883,35584.7706725469,35601.7871003308,35600.6496361632,851243,1047338,BTCUSD,35563.5,35598,35519.5,35520,2874985,80.85702991
1642948800,-0.000209,-3.54008097165992E-05,675063416.635628,35484.420242915,35507.0811578947,35506.1608259109,1690559,6719852,BTCUSD,35520,35520,35367,35443,9357289,264.09091102
1642949100,-0.000209,-3.37667253521127E-05,674107640.315141,35397.7508802817,35422.0415669014,35421.4908978873,11383500,28056806,BTCUSD,35443,35475,34955,35157.5,50493339,1435.94631916
1642949400,-0.000209,-3.322528363047E-05,661883202.078876,35145.4524581307,35169.9360453809,35168.7305888709,9764618,9660535,BTCUSD,35157.5,35240,35101.5,35186.5,8087562,229.9189971
1642949700,-0.000209,-3.27049306625578E-05,659599569.875193,35179.9341294299,35196.8682973806,35195.6592604006,7397260,2252703,BTCUSD,35186.5,35360,35186,35331,12865071,364.69569251
1642950000,-0.000209,-3.00669923237962E-05,658231089.77111,35326.0272156315,35333.0415701326,35331.7826308444,8369734,3301943,BTCUSD,35331,35360,35244.5,35245,9272796,262.46442799
1642950300,-0.000209,-2.54689265536723E-05,660091421.557708,35287.2372881356,35295.9235108959,35295.0460774818,3206870,2802925,BTCUSD,35245,35351,35239.5,35253.5,4455517,126.23617252
1642950600,-0.000209,-2.12545126353791E-05,659474713.856498,35265.838898917,35276.6969404332,35276.1117509025,3275030,1736273,BTCUSD,35253.5,35274,35205.5,35206,4448897,126.21989156
1642950900,-0.000209,-1.93429864253394E-05,656951278.545701,35249.8307692308,35257.6281900452,35256.7653846154,494119,1484948,BTCUSD,35206,35281.5,35205.5,35257,1062880,30.1472917
1642951200,-0.000209,-1.56361209964413E-05,657309216.663701,35282.7744661922,35296.8749911032,35296.1446975089,3178639,365744,BTCUSD,35257,35366.5,35257,35328,3854599,109.11204768
1642951500,-0.000209,-1.31680216802168E-05,658696468.383921,35306.238934056,35321.0799638663,35320.6827913279,500385,852888,BTCUSD,35328,35339.5,35279.5,35280,1293918,36.64617628
1642951800,-0.000209,-1.17193744569939E-05,659313205.507385,35256.2280625543,35276.3270286707,35276.0847871416,1440369,2758986,BTCUSD,35280,35280,35196.5,35226.5,4106096,116.59508129
1642952100,-0.000209,-1.1E-05,658658426.623932,35216.4895536562,35235.4940645774,35235.1458689459,415937,773048,BTCUSD,35226.5,35250,35191.5,35198.5,1335328,37.91795672
1642952400,-0.000209,-1.16016260162602E-05,658151370.123984,35209.9771341463,35225.6034044715,35225.4668800813,794707,1048460,BTCUSD,35198.5,35237,35137.5,35181,4398320,125.03901395
1642952700,-0.000209,-9.35441941074523E-06,656680242.375217,35168.120017331,35175.5919670711,35175.4906065858,1345472,3382180,BTCUSD,35181,35188.5,35139,35148,2527245,71.88456316
1642953000,-0.000209,-6.24498692240628E-06,656073583.038361,35151.0649520488,35158.6434088928,35158.44744551,1453283,2472909,BTCUSD,35148,35200,35135,35175,3782386,107.57746648
1642953300,-0.000209,-2.04610226320201E-06,654972673.880134,35205.922045264,35210.9305616094,35210.5669991618,3187933,776178,BTCUSD,35175,35343,35175,35303,5547448,157.25119497
1642953600,-9.7785046728972E-05,5.27795950155763E-05,655808512.923676,35315.1818535826,35327.8802180685,35327.9468146417,4414401,2671822,BTCUSD,35303,35409.5,35243.5,35313.5,6928001,196.12212538
1642953900,1E-06,0.0001,658834641.550296,35290.2666948436,35310.8012933221,35310.8500676247,2000605,1948271,BTCUSD,35313.5,35427,35282,35392.5,4058240,114.78504701
1642954200,1E-06,0.0001,659717727.282132,35368.4161442006,35385.8185501567,35385.6911442006,1700859,1472790,BTCUSD,35392.5,35392.5,35310,35335,1570115,44.42590199
1642954500,1E-06,9.3894832275612E-05,659552233.771532,35339.5543970988,35360.043318223,35360.3551677244,501523,647381,BTCUSD,35335,35376,35324,35350,571763,16.1745246
1642954800,1E-06,4.57185261003071E-05,659531300.138178,35356.4544524053,35382.3668986694,35382.3932753326,396197,289133,BTCUSD,35350,35379.5,35269,35269,2795872,79.18218937
1642955100,1E-06,4.02631578947368E-06,658900022.26236,35275.4641148325,35299.1638038277,35299.6606379585,1555608,2407879,BTCUSD,35269,35269.5,35184,35184.5,2954293,83.88417289
1642955400,1E-06,-2.90900818926297E-06,658767734.66333,35202.4049135578,35219.46944495,35219.7625295723,1329861,1371573,BTCUSD,35184.5,35221,35169,35220.5,1672713,47.51973866
1642955700,1E-06,7.78153846153846E-06,658824195.813333,35219.4466666667,35238.6087897436,35238.3833128205,797356,366239,BTCUSD,35220.5,35257,35195.5,35212.5,1523650,43.24175767
1642956000,1E-06,4.9921875E-06,659058581.789063,35217.5100446429,35236.4979129464,35236.7566517857,468734,349521,BTCUSD,35212.5,35238.5,35207,35225,751248,21.3274755
1642956300,1E-06,1.86061899679829E-05,658855976.798292,35242.9119530416,35255.1791782284,35255.1596691569,1143485,802918,BTCUSD,35225,35282,35214,35256.5,2436035,69.06624183
1642956600,1E-06,2.60469483568075E-05,658558504.124413,35267.6267605634,35283.6853286385,35283.6751408451,926013,393009,BTCUSD,35256.5,35302.5,35256.5,35257,655084,18.56512842
1642956900,1E-06,3.28991888760139E-05,658723853.010429,35271.2914252607,35287.6903707995,35287.8928621089,218099,195524,BTCUSD,35257,35266.5,35195.5,35221,1248303,35.44211004
1642957200,1E-06,3.20494864612512E-05,658765240.536881,35234.8562091503,35253.1992530345,35253.2655275444,932450,965595,BTCUSD,35221,35294.5,35197,35294.5,1075692,30.51047546
1642957500,1E-06,2.91018619934283E-05,659202293.982475,35281.6336254107,35299.0663198248,35299.2258159912,355294,297223,BTCUSD,35294.5,35300,35264,35290.5,608693,17.24835228
1642957800,1E-06,3.49913793103448E-05,659562027.533405,35297.2990301724,35311.129762931,35311.1902262931,684258,171265,BTCUSD,35290.5,35334,35290.5,35324,895805,25.36517872
1642958100,1E-06,3.65264705882353E-05,660346990.911765,35309.512745098,35329.1949019608,35329.3723333333,1984768,1315315,BTCUSD,35324,35324.5,35239.5,35277.5,4815557,136.46437579
1642958400,1E-06,3.24986251145738E-05,662421921.63703,35280.8056828598,35297.9320623281,35298.0768102658,798971,1338782,BTCUSD,35277.5,35320,35271.5,35316.5,414528,11.7401665
1642958700,1E-06,2.70205066344994E-05,662482504.045838,35322.8039806996,35345.2459107358,35345.1783232811,788574,256293,BTCUSD,35316.5,35345,35305,35319.5,1223666,34.63468833
1642959000,1E-06,2.31808755760369E-05,662430603.800691,35316.7805299539,35333.7904723502,35333.9192050691,156130,414455,BTCUSD,35319.5,35344.5,35305,35325,452770,12.81871569
1642959300,1E-06,3.02543059777102E-05,662171854.034448,35327.179331307,35342.5796048632,35342.5232725431,391452,900836,BTCUSD,35325,35370,35280.5,35370,1747837,49.48257319
1642959600,1E-06,3.03477777777778E-05,661237796.974444,35357.4605555556,35380.9358111111,35380.9632,795152,470702,BTCUSD,35370,35377,35340,35340.5,720129,20.36389104
1642959900,1E-06,2.39307787391842E-05,661134606.923362,35351.9283065513,35373.3499752781,35373.3979851669,180496,333735,BTCUSD,35340.5,35420,35340,35419.5,1706081,48.21386978
1642960200,1E-06,2.3489756097561E-05,661214150.96,35397.567804878,35422.8104,35422.6936097561,1877191,1447615,BTCUSD,35419.5,35426,35383,35383,2643738,74.66443721
1642960500,1E-06,1.28222958057395E-05,661506952.215232,35395.4133554084,35421.8594812362,35422.096986755,284320,1046883,BTCUSD,35383,35383.5,35323,35336.5,2263077,64.01707692
1642960800,1E-06,4.47142857142857E-06,660790764.921978,35331.0362637363,35357.2688021978,35357.4818791209,182092,2777367,BTCUSD,35336.5,35358.5,35312,35358,2274012,64.36216195
1642961100,1E-06,-2.47533092659446E-06,660696546.641396,35356.6022864019,35383.0485198556,35383.0853670277,3123760,492686,BTCUSD,35358,35388.5,35257,35257.5,7465954,211.30263115
1642961400,1E-06,-4.07448494453249E-06,660917265.790808,35284.5031695721,35301.3828526149,35301.6926545166,355258,5570188,BTCUSD,35257.5,35274.5,35242.5,35246.5,2677349,75.93423662
1642961700,1E-06,-3.944E-06,661018410.145143,35262.1982857143,35284.9674514286,35285.0418171429,1704104,284047,BTCUSD,35246.5,35283.5,35177,35214.5,2893070,82.14506908
1642962000,1E-06,-5.18011257035647E-06,660424385.551595,35223.5539399625,35245.2319793621,35245.4933208255,368488,3340937,BTCUSD,35214.5,35215,35148.5,35149,3114438,88.5085492
1642962300,1E-06,-6.97428361498898E-06,661217591.304923,35125.6715650257,35150.2905657605,35150.7268919912,2035087,9417930,BTCUSD,35149,35149,35000.5,35116.5,15178321,432.95906977
1642962600,1E-06,-8.19581363943282E-06,663296556.071573,35050.6917623228,35079.884442944,35079.9856650912,5959984,2195423,BTCUSD,35116.5,35208.5,35012,35170,6259934,178.24594767
1642962900,1E-06,-1.23330618892508E-05,663765640.657166,35161.0728827362,35185.4084934853,35185.157223127,3630371,689054,BTCUSD,35170,35222,35170,35185,1629309,46.29756151
1642963200,1E-06,-1.95437881873727E-05,662907873.508147,35165.8131364562,35189.9482484725,35190.1074338086,940989,961051,BTCUSD,35185,35185,35126,35126.5,1316734,37.46303877
1642963500,1E-06,-2.25436507936508E-05,662585577.210318,35127.8303571429,35147.4208035714,35147.7689186508,304021,1519769,BTCUSD,35126.5,35150.5,34919,34960,9687179,276.762325
1642963800,1E-06,-1.93386206896552E-05,664992932.573103,34967.6551724138,34986.2632551724,34986.6311448276,2724037,9730853,BTCUSD,34960,34975,34903,34903.5,5049780,144.57417524
1642964100,1E-06,-1.97187739463602E-05,665001037.440613,34923.0578544061,34940.1282911877,34940.0873793103,2200879,2202452,BTCUSD,34903.5,34987.5,34872,34951,4724882,135.33314576
1642964400,1E-06,-2.04521668029436E-05,664814837.956664,34976.5870809485,34995.0876614881,34995.1851349141,3290763,1387259,BTCUSD,34951,35047.5,34932,35016.5,3846761,109.86477603
1642964700,1E-06,-1.7037037037037E-05,664840987.845679,35001.762345679,35014.4179938272,35014.5885390946,400177,605515,BTCUSD,35016.5,35016.5,34942,34946,1464117,41.85822745
1642965000,1E-06,-1.11230158730159E-05,665691459,34954.4538690476,34965.6304662698,34965.9871924603,257963,1826451,BTCUSD,34946,34953.5,34908.5,34920.5,1981959,56.74367746
1642965300,1E-06,-3.74758135444151E-06,665390303.525066,34896.6807387863,34905.8784608619,34906.2197009675,1080790,6279976,BTCUSD,34920.5,34930,34850,34903.5,9081669,260.39417149
1642965600,1E-06,-8.91493055555556E-07,663497731.74566,34906.3381076389,34919.2597829861,34919.0663541667,2638699,483654,BTCUSD,34903.5,35018,34903,35018,1900542,54.33056437
1642965900,1E-06,5.04268846503179E-06,662691626.304269,35021.4586739328,35039.7254132607,35039.5164940963,3512077,464707,BTCUSD,35018,35124.5,34999.5,35102.5,5182795,147.71468141
1642966200,1E-06,7.42542372881356E-06,663699633.202542,35104.0593220339,35121.7272033898,35121.7513220339,2320795,1008893,BTCUSD,35102.5,35200,35100,35133,3448350,98.09755632
1642966500,1E-06,9.09047237790232E-06,663087870.674139,35121.9147317854,35143.3124099279,35143.5726821457,2016916,3036111,BTCUSD,35133,35133.5,34772,34797,12162409,348.57359438
1642966800,1E-06,7.12430011198208E-06,661438013.975924,34801.5484322508,34822.2990145577,34823.080481523,5846214,12428466,BTCUSD,34797,34877,34669.5,34715,17894306,515.00263617
1642967100,1E-06,1.05698022768125E-05,659834492.547034,34785.6743559017,34792.2205632115,34792.1223007789,11924680,3284989,BTCUSD,34715,34900.5,34701.5,34871.5,7703198,221.20103431
1642967400,1E-06,1.49421702404159E-05,659643617.921378,34777.8122157245,34795.9025666017,34796.6494346978,1812990,9328017,BTCUSD,34871.5,34872,34650,34673,11185150,322.2358776
1642967700,1E-06,1.39527925531915E-05,663304878.936835,34711.7632978723,34734.8727992021,34734.672081117,3115233,5309251,BTCUSD,34673,34827.5,34615,34785,14565215,419.60376889
1642968000,1E-06,1.57038280725319E-05,660763063.349899,34775.5822699798,34788.7214036266,34788.3730490262,8827022,2792745,BTCUSD,34785,34870,34722.5,34826,6484131,186.33743558
1642968300,1E-06,2.05213435969209E-05,661277130.195241,34848.4972008397,34859.6915395381,34859.3094541638,10306139,1593222,BTCUSD,34826,34979,34826,34948.5,11936191,341.7642792
1642968600,1E-06,2.0542817679558E-05,661223047.683702,34992.822859116,35018.5299171271,35018.3012430939,9036623,4957120,BTCUSD,34948.5,35369,34948.5,35298,23959534,681.67894863
1642968900,1E-06,1.69988694177501E-05,658023312.94234,35184.653759186,35203.2232786885,35203.2779084228,11204900,8965720,BTCUSD,35298,35373.5,35100,35172,9287994,263.7375847
1642969200,1E-06,1.58201013513514E-05,654594941.69848,35175.3044763514,35199.0322297297,35199.0214273649,1235921,1428600,BTCUSD,35172,35225.5,35134,35172.5,1777879,50.51919898
1642969500,1E-06,1.29911937377691E-05,654486592.308219,35190.3630136986,35215.1454011742,35215.3895988258,1063197,879050,BTCUSD,35172.5,35189.5,35038.5,35087,4901286,139.67020596
1642969800,1E-06,1.14251247920133E-05,653640845.292013,35110.3223793677,35132.9215224626,35133.1242262895,665546,4025221,BTCUSD,35087,35146.5,35066,35092.5,1041637,29.67506627
1642970100,1E-06,7.59090909090909E-06,652871462.496212,35123.1382575758,35149.9792424242,35150.0456912879,174640,400628,BTCUSD,35092.5,35241.5,35092.5,35228,6958861,197.71967978
1642970400,1E-06,4.29052823315118E-06,655435546.149363,35190.8123861566,35212.3503460838,35212.3363479053,6440469,1004153,BTCUSD,35228,35228.5,35175.5,35175.5,879750,24.99447728
1642970700,1E-06,4.68782518210198E-06,657108649.736733,35195.6092611863,35218.9065764828,35219.0639229969,707671,589979,BTCUSD,35175.5,35260,35157.5,35236,1668334,47.36358036
1642971000,1E-06,2.26447876447876E-06,657212104.984556,35230.6694015444,35256.4922007722,35256.6183301158,775540,476744,BTCUSD,35236,35270,35208,35225,982439,27.88135405
1642971300,1E-06,-1.75887265135699E-06,657512449.4238,35219.7854906054,35246.5388830898,35246.7122129436,244063,554505,BTCUSD,35225,35296,35199.5,35280,1929053,54.73365984
1642971600,1E-06,-5.04906333630687E-06,657529237.996432,35269.276984835,35294.6275379126,35294.4326226583,1628543,771952,BTCUSD,35280,35325.5,35229.5,35270,1597651,45.29001116
1642971900,1E-06,-8.17204301075269E-06,657872355.309677,35240.1188172043,35261.6037741936,35261.8309677419,221134,1302684,BTCUSD,35270,35270,35146.5,35146.5,3261208,92.64737217
1642972200,1E-06,-8.91982665222102E-06,658691177.770314,35182.502708559,35199.0305308776,35199.5793066089,833044,2428571,BTCUSD,35146.5,35192,35107,35191.5,3400275,96.74049245
1642972500,1E-06,-6.00633579725449E-06,659604079.446674,35174.8072861668,35188.9414466737,35189.0223864836,1085958,2068103,BTCUSD,35191.5,35282.5,35177,35282.5,2345826,66.58067613
1642972800,1E-06,-2.67971163748713E-06,660648946.15242,35270.0484037075,35282.9964160659,35282.9263954686,2182627,653545,BTCUSD,35282.5,35379,35262.5,35377.5,3646711,103.22485666
1642973100,1E-06,-1.57657657657658E-07,659445854.933183,35355.0221471471,35367.7854054054,35367.6167867868,4572952,2460383,BTCUSD,35377.5,35445,35310,35310,4941914,139.63798996
1642973400,1E-06,1.92342752962625E-06,657590196.449408,35314.6513217867,35336.9894712853,35337.2794621695,787187,935637,BTCUSD,35310,35360,35213,35227,2964243,84.0511006
1642973700,1E-06,3.48223350253807E-07,657582244.393909,35239.383248731,35264.1583654822,35264.0757664975,1368505,1747763,BTCUSD,35227,35333,35214.5,35331,2289935,64.92374621
1642974000,1E-06,-1E-06,657894843.280271,35360.8365791702,35380.9324386113,35380.6105419136,3610465,1347915,BTCUSD,35331,35522,35331,35491.5,5658536,159.61029137
1642974300,1E-06,-1.2914402173913E-06,657167483.457201,35472.4714673913,35499.1733831522,35499.3316032609,2207287,1660860,BTCUSD,35491.5,35547.5,35389,35389,3367984,94.9457647
1642974600,1E-06,-3.67087466185753E-06,656309006.542831,35408.5667267809,35433.6611091073,35433.8352209197,507881,1603241,BTCUSD,35389,35440.5,35345.5,35346,2100313,59.36510826
1642974900,1E-06,-6.99603567888999E-06,657090764.034688,35367.6565906838,35391.6994053518,35391.7861050545,1373980,634979,BTCUSD,35346,35400,35325.5,35339.5,2597018,73.41879716
1642975200,1E-06,-6.70686456400742E-06,657361994.941559,35340.3455473098,35359.1094526902,35359.2705658627,1959132,2718492,BTCUSD,35339.5,35368.5,35278,35340,3546217,100.43356763
1642975500,1E-06,-5.37556561085973E-06,657049834.744344,35349.8625565611,35363.4929977376,35363.6450565611,1254639,729914,BTCUSD,35340,35384,35310.5,35384,2483644,70.24472523
1642975800,1E-06,-3.33105802047782E-06,657903501.882822,35387.034698521,35405.3944027304,35405.28778157,1912186,859561,BTCUSD,35384,35427.5,35295,35305,4905734,138.69636902
1642976100,1E-06,-3E-06,657470584.169829,35344.5474383302,35368.0893358634,35368.3326470588,1346236,3342482,BTCUSD,35305,35460.5,35277.5,35426,3067738,86.76411353
1642976400,1E-06,-3.48927875243665E-06,657498364.302144,35414.3192007797,35440.2288011696,35440.2359551657,2026324,1841372,BTCUSD,35426,35457,35330.5,35331.5,2993698,84.54452399
1642976700,1E-06,-6.97799779977998E-06,657672061.988999,35364.498349835,35396.3764026403,35396.4999779978,551132,659019,BTCUSD,35331.5,35379.5,35331.5,35364,2748757,77.75667799
1642977000,1E-06,-1.12193548387097E-05,658048262.736774,35367.8741935484,35399.3484645161,35399.5092258064,1307289,1036296,BTCUSD,35364,35393.5,35364,35390,560151,15.83149536
1642977300,1E-06,-1.5133779264214E-05,658265293.673913,35389.3511705686,35416.4535451505,35416.6172408027,578355,169991,BTCUSD,35390,35390.5,35371,35371,3580277,101.21345657
1642977600,1E-06,-1.75016286644951E-05,660389647.177524,35370.9234527687,35397.5488110749,35397.6656188925,3123607,240442,BTCUSD,35371,35371.5,35348.5,35351.5,568876,16.0886576
1642977900,1E-06,-1.88611111111111E-05,660520660.429894,35364.8029100529,35389.1450396825,35388.9046560847,907464,1063877,BTCUSD,35351.5,35487.5,35329,35442,3026953,85.48332446
1642978200,1E-06,-1.9086188992731E-05,660797539.674974,35441.0171339564,35460.751152648,35460.7607372793,1055272,986260,BTCUSD,35442,35520,35416.5,35477,2394024,67.48582589
1642978500,1E-06,-1.86076233183857E-05,661687971.737668,35471.3503363229,35483.1821076233,35483.0533408072,1265009,2081447,BTCUSD,35477,35546,35441.5,35515,2570001,72.43417952
1642978800,1E-06,-1.75423045930701E-05,662918432.967768,35490.6990330379,35509.2360273973,35509.003626108,4576374,3806830,BTCUSD,35515,35795.5,35376.5,35750.5,26244577,736.55366925
1642979100,1E-06,-1.62049227246709E-05,664256425.352032,35718.8494562106,35732.5635832856,35732.5216141958,17820440,5622824,BTCUSD,35750.5,35857.5,35705.5,35811,9809224,274.23092512
1642979400,1E-06,-1.5010889292196E-05,666191006.245614,35894.5629159105,35897.0982093164,35895.964984876,54592794,19775683,BTCUSD,35811,36450,35802,36382,93330233,2581.2959603
1642979700,1E-06,-1.04090476190476E-05,678169344.898095,36333.5766666667,36341.4969714286,36340.9516571429,19181305,19701443,BTCUSD,36382,36398,36191,36398,20159557,555.11248568
1642980000,1E-06,-7.07121484141233E-06,676739520.058049,36359.8037103531,36376.4664931179,36376.2064631957,12533667,4323583,BTCUSD,36398,36488,36340.5,36393,14045872,385.77727931
1642980300,1E-06,-5.98745294855709E-06,671702360.846299,36427.1251568381,36446.2992409034,36446.1980363864,2992798,2788459,BTCUSD,36393,36496.5,36297,36326.5,10798332,296.54008215
1642980600,1E-06,-4.70288248337029E-06,672451526.927384,36315.1782150776,36332.178597561,36332.7823669623,2603537,11608405,BTCUSD,36326.5,36329,36161,36180.5,9014836,248.92044462
